Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Inactive duration (ms),Walking duration (ms)
00:00:00.000-04:00,00:15:00.000-04:00,18.249998092651367,,41.834930419921875,-71.40782165527344,41.8351936340332,-71.40760040283203,0.95168536901474,2.6600000858306885,0.5400000214576721,,,
00:15:00.000-04:00,00:30:00.000-04:00,18.249998092651367,,41.83509063720703,-71.40776824951172,41.8351936340332,-71.40766143798828,,,,,,
00:30:00.000-04:00,00:45:00.000-04:00,18.249998092651367,,41.83515930175781,-71.40767669677734,41.83515930175781,-71.40767669677734,,,,,,
00:45:00.000-04:00,01:00:00.000-04:00,18.249998092651367,,41.8351936340332,-71.40776824951172,41.8351936340332,-71.40776824951172,,,,,,
01:00:00.000-04:00,01:15:00.000-04:00,18.249998092651367,,41.835147857666016,-71.40776824951172,41.8351936340332,-71.40771484375,,,,,,
01:15:00.000-04:00,01:30:00.000-04:00,18.249998092651367,,41.83505630493164,-71.40770721435547,41.83505630493164,-71.40770721435547,,,,,,
01:30:00.000-04:00,01:45:00.000-04:00,18.249998092651367,,41.8351936340332,-71.40776824951172,41.8351936340332,-71.40776824951172,,,,,,
01:45:00.000-04:00,02:00:00.000-04:00,18.249998092651367,,41.83513259887695,-71.40771484375,41.835147857666016,-71.40762329101562,,,,,,
02:00:00.000-04:00,02:15:00.000-04:00,18.249998092651367,,41.83513259887695,-71.40771484375,41.835147857666016,-71.40762329101562,,,,,,
02:15:00.000-04:00,02:30:00.000-04:00,18.249998092651367,,41.83513259887695,-71.40771484375,41.835147857666016,-71.40762329101562,,,,,,
02:30:00.000-04:00,02:45:00.000-04:00,18.249998092651367,,41.83513259887695,-71.40771484375,41.835147857666016,-71.40762329101562,,,,,,
02:45:00.000-04:00,03:00:00.000-04:00,18.249998092651367,,41.835147857666016,-71.40776824951172,41.8351936340332,-71.40771484375,,,,,,
03:00:00.000-04:00,03:15:00.000-04:00,18.249998092651367,,41.835147857666016,-71.40776824951172,41.8351936340332,-71.40771484375,,,,,,
03:15:00.000-04:00,03:30:00.000-04:00,18.249998092651367,,,,,,,,,,,
03:30:00.000-04:00,03:45:00.000-04:00,18.249998092651367,,41.835147857666016,-71.40776824951172,41.8351936340332,-71.40771484375,,,,,,
03:45:00.000-04:00,04:00:00.000-04:00,18.249998092651367,,41.835147857666016,-71.40776824951172,41.8351936340332,-71.40771484375,,,,,,
04:00:00.000-04:00,04:15:00.000-04:00,18.249998092651367,,41.835147857666016,-71.40776824951172,41.8351936340332,-71.40771484375,,,,,,
04:15:00.000-04:00,04:30:00.000-04:00,18.249998092651367,,41.835147857666016,-71.40776824951172,41.8351936340332,-71.40771484375,,,,,,
04:30:00.000-04:00,04:45:00.000-04:00,18.249998092651367,,41.835147857666016,-71.40776824951172,41.8351936340332,-71.40771484375,,,,,,
04:45:00.000-04:00,05:00:00.000-04:00,18.249998092651367,,41.835147857666016,-71.40776824951172,41.8351936340332,-71.40771484375,,,,,,
05:00:00.000-04:00,05:15:00.000-04:00,18.249998092651367,,41.83513641357422,-71.40782165527344,41.8351936340332,-71.40766906738281,,,,,,
05:15:00.000-04:00,05:30:00.000-04:00,18.249998092651367,,41.835147857666016,-71.40776824951172,41.8351936340332,-71.40771484375,,,,,,
05:30:00.000-04:00,05:45:00.000-04:00,18.249998092651367,,41.835147857666016,-71.40771484375,41.835147857666016,-71.40771484375,,,,,,
05:45:00.000-04:00,06:00:00.000-04:00,18.249998092651367,,41.8351936340332,-71.40776824951172,41.8351936340332,-71.40776824951172,,,,,,
06:00:00.000-04:00,06:15:00.000-04:00,18.249998092651367,,41.8350830078125,-71.40776824951172,41.8351936340332,-71.40763854980469,,,,,,
06:15:00.000-04:00,06:30:00.000-04:00,18.249998092651367,,,,,,,,,,,
06:30:00.000-04:00,06:45:00.000-04:00,18.249998092651367,,41.835147857666016,-71.40776824951172,41.8351936340332,-71.40771484375,,,,,,
06:45:00.000-04:00,07:00:00.000-04:00,18.249998092651367,,,,,,,,,,,
07:00:00.000-04:00,07:15:00.000-04:00,18.25,,41.835147857666016,-71.40771484375,41.835147857666016,-71.40771484375,,,,,375497,
07:15:00.000-04:00,07:30:00.000-04:00,18.25,,41.83509826660156,-71.40812683105469,41.835208892822266,-71.40762329101562,,,,33,900000,
07:30:00.000-04:00,07:45:00.000-04:00,18.25,,41.835147857666016,-71.40788269042969,41.8353157043457,-71.40771484375,,,,62,900000,
07:45:00.000-04:00,08:00:00.000-04:00,18.25,,41.8351936340332,-71.40776824951172,41.83523941040039,-71.4077377319336,,,,12,900000,
08:00:00.000-04:00,08:15:00.000-04:00,12.279086112976074,,41.835147857666016,-71.4078140258789,41.83523941040039,-71.40771484375,,,,229,605544,
08:15:00.000-04:00,08:30:00.000-04:00,18.25,,41.821712493896484,-71.41625213623047,41.83519744873047,-71.40762329101562,,,,68,520089,
08:30:00.000-04:00,08:45:00.000-04:00,18.249998092651367,,41.81218338012695,-71.42302703857422,41.82172775268555,-71.4161148071289,,,,,,
08:45:00.000-04:00,09:00:00.000-04:00,18.249998092651367,,41.79339599609375,-71.42655181884766,41.807064056396484,-71.42364501953125,7.854962348937988,15.3100004196167,0.6600000262260437,110,559990,
09:00:00.000-04:00,09:15:00.000-04:00,18.25,,41.806663513183594,-71.42427825927734,41.80679702758789,-71.4240493774414,,,,15,900000,
09:15:00.000-04:00,09:30:00.000-04:00,18.25,,41.80673599243164,-71.42418670654297,41.80681228637695,-71.42414093017578,,,,10,900000,
09:30:00.000-04:00,09:45:00.000-04:00,18.25,,41.806663513183594,-71.42423248291016,41.806819915771484,-71.42401123046875,,,,8,900000,
09:45:00.000-04:00,10:00:00.000-04:00,18.25,,41.806678771972656,-71.42427825927734,41.80678176879883,-71.42414093017578,,,,16,900000,
10:00:00.000-04:00,10:15:00.000-04:00,11.414705276489258,,41.80665969848633,-71.42423248291016,41.80681610107422,-71.42390441894531,,,,,562917,
10:15:00.000-04:00,10:30:00.000-04:00,17.123546600341797,,41.806663513183594,-71.42423248291016,41.80678939819336,-71.42414093017578,,,,17,844449,
10:30:00.000-04:00,10:45:00.000-04:00,18.25,,41.80673599243164,-71.42423248291016,41.806907653808594,-71.42410278320312,,,,,900000,
10:45:00.000-04:00,11:00:00.000-04:00,18.25,,41.806678771972656,-71.42423248291016,41.80681228637695,-71.42402648925781,,,,11,900000,
11:00:00.000-04:00,11:15:00.000-04:00,26.63846206665039,61.2874641418457,41.806663513183594,-71.42427825927734,41.80708312988281,-71.42376708984375,,,,189,752258,147742
11:15:00.000-04:00,11:30:00.000-04:00,12.530125617980957,,41.80643844604492,-71.42459869384766,41.80681228637695,-71.42414093017578,,,,291,617924,
11:30:00.000-04:00,11:45:00.000-04:00,24.000343322753906,273.15179443359375,41.82085037231445,-71.41643524169922,41.82189178466797,-71.4151382446289,,,,243,469494,187917
11:45:00.000-04:00,12:00:00.000-04:00,18.25,,41.8216552734375,-71.41634368896484,41.821773529052734,-71.4161148071289,,,,,900000,
12:00:00.000-04:00,12:15:00.000-04:00,18.25,,41.82169723510742,-71.41625213623047,41.82172775268555,-71.4161148071289,,,,10,900000,
12:15:00.000-04:00,12:30:00.000-04:00,18.25,,41.82162094116211,-71.41625213623047,41.821773529052734,-71.41606903076172,,,,,900000,
12:30:00.000-04:00,12:45:00.000-04:00,29.243881225585938,178.298583984375,41.82070541381836,-71.41637420654297,41.83544921875,-71.40771484375,4.023690700531006,10.40999984741211,0.5099999904632568,193,214016,193630
12:45:00.000-04:00,13:00:00.000-04:00,11.207110404968262,4.674801826477051,41.835147857666016,-71.40776824951172,41.8351936340332,-71.40771484375,,,,150,430935,32038
13:00:00.000-04:00,13:15:00.000-04:00,13.40624713897705,,41.835147857666016,-71.4078140258789,41.8351936340332,-71.40771484375,,,,,661130,
13:15:00.000-04:00,13:30:00.000-04:00,15.060749053955078,,41.835147857666016,-71.40771484375,41.835147857666016,-71.40771484375,,,,,742722,
13:30:00.000-04:00,13:45:00.000-04:00,18.25,,41.835147857666016,-71.40771484375,41.835147857666016,-71.40771484375,,,,7,900000,
13:45:00.000-04:00,14:00:00.000-04:00,18.25,,41.835147857666016,-71.40771484375,41.835147857666016,-71.40771484375,,,,,900000,
14:00:00.000-04:00,14:15:00.000-04:00,15.334500312805176,,41.835147857666016,-71.40771484375,41.835147857666016,-71.40771484375,,,,14,756222,
14:15:00.000-04:00,14:30:00.000-04:00,12.409917831420898,,41.835147857666016,-71.4078140258789,41.83523941040039,-71.40771484375,,,,152,331304,
14:30:00.000-04:00,14:45:00.000-04:00,18.249998092651367,,41.835147857666016,-71.40776824951172,41.8351936340332,-71.40771484375,,,,,,
14:45:00.000-04:00,15:00:00.000-04:00,18.249998092651367,,41.835147857666016,-71.40771484375,41.835147857666016,-71.40771484375,,,,,,
15:00:00.000-04:00,15:15:00.000-04:00,18.249998092651367,,41.835147857666016,-71.4078140258789,41.83523941040039,-71.40771484375,,,,,,
15:15:00.000-04:00,15:30:00.000-04:00,18.249998092651367,,41.835147857666016,-71.40771484375,41.835147857666016,-71.40771484375,,,,,314545,
15:30:00.000-04:00,15:45:00.000-04:00,18.249998092651367,,41.835147857666016,-71.40776824951172,41.8351936340332,-71.40771484375,,,,,900000,
15:45:00.000-04:00,16:00:00.000-04:00,18.249998092651367,,41.835147857666016,-71.40776824951172,41.8351936340332,-71.40771484375,,,,,900000,
16:00:00.000-04:00,16:15:00.000-04:00,18.249998092651367,,,,,,,,,8,900000,
16:15:00.000-04:00,16:30:00.000-04:00,18.249998092651367,,41.835147857666016,-71.4078140258789,41.8351936340332,-71.40771484375,,,,3,900000,
16:30:00.000-04:00,16:45:00.000-04:00,18.249998092651367,,41.835147857666016,-71.4078140258789,41.83523941040039,-71.40771484375,,,,79,900000,
16:45:00.000-04:00,17:00:00.000-04:00,18.249998092651367,,41.835147857666016,-71.40776824951172,41.8351936340332,-71.40771484375,,,,,900000,
17:00:00.000-04:00,17:15:00.000-04:00,15.006142616271973,,41.83505630493164,-71.40980529785156,41.843875885009766,-71.4054183959961,3.9352362155914307,13.260000228881836,0.5,101,210115,17185
17:15:00.000-04:00,17:30:00.000-04:00,18.25,,41.84397888183594,-71.4107894897461,41.95482635498047,-71.27837371826172,21.01462173461914,34.54999923706055,0.6700000166893005,,,
17:30:00.000-04:00,17:45:00.000-04:00,23.764938354492188,66.4745101928711,41.950077056884766,-71.2781982421875,41.9654426574707,-71.18922424316406,15.996101379394531,22.790000915527344,0.5799999833106995,51,289998,97132
17:45:00.000-04:00,18:00:00.000-04:00,2.952545404434204,,41.96519470214844,-71.1895523071289,41.96539306640625,-71.1890869140625,,,,1,145605,
18:00:00.000-04:00,18:15:00.000-04:00,15.562220573425293,,41.965030670166016,-71.19010925292969,41.96577835083008,-71.1890869140625,,,,17,767452,
18:15:00.000-04:00,18:30:00.000-04:00,22.193098068237305,98.90168762207031,41.96501541137695,-71.19010925292969,41.96587371826172,-71.1890869140625,,,,31,839194,60806
18:30:00.000-04:00,18:45:00.000-04:00,18.25,,41.96501541137695,-71.19010925292969,41.96574020385742,-71.1890869140625,,,,28,900000,
18:45:00.000-04:00,19:00:00.000-04:00,18.25,,41.96501541137695,-71.1899185180664,41.96567916870117,-71.1890869140625,,,,,900000,
19:00:00.000-04:00,19:15:00.000-04:00,18.25,,41.96501541137695,-71.19010925292969,41.96567916870117,-71.1890869140625,,,,,900000,
19:15:00.000-04:00,19:30:00.000-04:00,18.25,,41.96501541137695,-71.19010925292969,41.96567916870117,-71.1890869140625,,,,,900000,
19:30:00.000-04:00,19:45:00.000-04:00,18.25,,41.965091705322266,-71.18982696533203,41.96566390991211,-71.1890869140625,,,,,900000,
19:45:00.000-04:00,20:00:00.000-04:00,20.291954040527344,,41.945865631103516,-71.305908203125,41.965450286865234,-71.18917846679688,16.285593032836914,22.920000076293945,0.8399999737739563,55,141755,35964
20:00:00.000-04:00,20:15:00.000-04:00,18.249998092651367,,41.84104537963867,-71.4115219116211,41.94576644897461,-71.30607604980469,20.308263778686523,34.81999969482422,0.5199999809265137,,,
20:15:00.000-04:00,20:30:00.000-04:00,18.59963607788086,3.55747389793396,41.83576583862305,-71.40242767333984,41.85662841796875,-71.39106750488281,9.126733779907227,13.180000305175781,1.3700000047683716,1,,6158
20:30:00.000-04:00,20:45:00.000-04:00,27.826025009155273,218.26986694335938,41.8345947265625,-71.40790557861328,41.8351936340332,-71.40736389160156,1.2146153450012207,2.180000066757202,0.6399999856948853,257,731342,168658
20:45:00.000-04:00,21:00:00.000-04:00,18.249998092651367,,,,,,,,,,900000,
21:00:00.000-04:00,21:15:00.000-04:00,18.249998092651367,,41.835147857666016,-71.40776824951172,41.8351936340332,-71.40771484375,,,,7,900000,
21:15:00.000-04:00,21:30:00.000-04:00,18.249998092651367,,41.835147857666016,-71.40771484375,41.835147857666016,-71.40771484375,,,,,900000,
21:30:00.000-04:00,21:45:00.000-04:00,18.249998092651367,,41.835147857666016,-71.40771484375,41.835147857666016,-71.40771484375,,,,8,900000,
21:45:00.000-04:00,22:00:00.000-04:00,18.249998092651367,,41.835025787353516,-71.40800476074219,41.835174560546875,-71.40754699707031,1.4466667175292969,2.4000000953674316,0.7400000095367432,,900000,
22:00:00.000-04:00,22:15:00.000-04:00,18.249998092651367,,41.83512878417969,-71.40776824951172,41.8351936340332,-71.40771484375,,,,,900000,
22:15:00.000-04:00,22:30:00.000-04:00,18.249998092651367,,41.835147857666016,-71.4078140258789,41.83523941040039,-71.40771484375,,,,,900000,
22:30:00.000-04:00,22:45:00.000-04:00,18.249998092651367,,41.8350944519043,-71.40771484375,41.835147857666016,-71.4076919555664,,,,,900000,
22:45:00.000-04:00,23:00:00.000-04:00,18.249998092651367,,41.835147857666016,-71.4078140258789,41.835166931152344,-71.40771484375,,,,,900000,
23:00:00.000-04:00,23:15:00.000-04:00,18.249998092651367,,,,,,,,,,900000,
23:15:00.000-04:00,23:30:00.000-04:00,18.249998092651367,,41.835147857666016,-71.40771484375,41.835147857666016,-71.40771484375,,,,9,900000,
