Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Biking duration (ms),Inactive duration (ms),Walking duration (ms)
00:00:00.000-04:00,00:15:00.000-04:00,18.25,,41.835147857666016,-71.40786743164062,41.835208892822266,-71.40771484375,,,,42,,900000,
00:15:00.000-04:00,00:30:00.000-04:00,18.25,,41.835147857666016,-71.4078369140625,41.8352165222168,-71.40771484375,,,,20,,900000,
00:30:00.000-04:00,00:45:00.000-04:00,18.25,,41.835147857666016,-71.40771484375,41.835147857666016,-71.40771484375,,,,,,900000,
00:45:00.000-04:00,01:00:00.000-04:00,18.25,,41.835147857666016,-71.40771484375,41.835147857666016,-71.40771484375,,,,,,900000,
01:00:00.000-04:00,01:15:00.000-04:00,18.25,,41.835147857666016,-71.4078140258789,41.835166931152344,-71.40771484375,,,,,,900000,
01:15:00.000-04:00,01:30:00.000-04:00,18.25,,,,,,,,,,,900000,
01:30:00.000-04:00,01:45:00.000-04:00,18.25,,41.835147857666016,-71.40771484375,41.835147857666016,-71.40771484375,,,,,,900000,
01:45:00.000-04:00,02:00:00.000-04:00,18.25,,41.835147857666016,-71.4078140258789,41.835166931152344,-71.40771484375,,,,,,900000,
02:00:00.000-04:00,02:15:00.000-04:00,18.25,,,,,,,,,,,900000,
02:15:00.000-04:00,02:30:00.000-04:00,18.25,,41.835147857666016,-71.40771484375,41.835147857666016,-71.40771484375,,,,,,900000,
02:30:00.000-04:00,02:45:00.000-04:00,18.25,,,,,,,,,,,900000,
02:45:00.000-04:00,03:00:00.000-04:00,18.25,,41.835147857666016,-71.40790557861328,41.83530044555664,-71.40771484375,,,,,,900000,
03:00:00.000-04:00,03:15:00.000-04:00,18.25,,41.835147857666016,-71.4078598022461,41.83528518676758,-71.40771484375,,,,,,900000,
03:15:00.000-04:00,03:30:00.000-04:00,18.25,,,,,,,,,,,900000,
03:30:00.000-04:00,03:45:00.000-04:00,18.25,,41.835147857666016,-71.40771484375,41.83567428588867,-71.40771484375,,,,,,900000,
03:45:00.000-04:00,04:00:00.000-04:00,18.25,,41.835147857666016,-71.40790557861328,41.835330963134766,-71.40771484375,,,,,,900000,
04:00:00.000-04:00,04:15:00.000-04:00,18.25,,41.835147857666016,-71.40771484375,41.83576202392578,-71.4073486328125,,,,,,900000,
04:15:00.000-04:00,04:30:00.000-04:00,18.25,,41.83513259887695,-71.40790557861328,41.835182189941406,-71.40762329101562,,,,,,900000,
04:30:00.000-04:00,04:45:00.000-04:00,18.25,,41.835147857666016,-71.40771484375,41.835147857666016,-71.40771484375,,,,,,900000,
04:45:00.000-04:00,05:00:00.000-04:00,18.25,,,,,,,,,,,900000,
05:00:00.000-04:00,05:15:00.000-04:00,18.25,,41.83500289916992,-71.4081802368164,41.8351936340332,-71.40771484375,,,,,,900000,
05:15:00.000-04:00,05:30:00.000-04:00,18.25,,41.835147857666016,-71.40790557861328,41.835182189941406,-71.40771484375,,,,,,900000,
05:30:00.000-04:00,05:45:00.000-04:00,18.25,,41.835147857666016,-71.40790557861328,41.83540725708008,-71.40771484375,,,,,,900000,
05:45:00.000-04:00,06:00:00.000-04:00,18.25,,41.835147857666016,-71.40771484375,41.835147857666016,-71.40771484375,,,,,,900000,
06:00:00.000-04:00,06:15:00.000-04:00,18.25,,41.835147857666016,-71.40771484375,41.835147857666016,-71.40771484375,,,,,,900000,
06:15:00.000-04:00,06:30:00.000-04:00,18.25,,41.835147857666016,-71.40771484375,41.835147857666016,-71.40771484375,,,,,,900000,
06:30:00.000-04:00,06:45:00.000-04:00,18.25,,41.835147857666016,-71.4078140258789,41.835166931152344,-71.40771484375,,,,,,900000,
06:45:00.000-04:00,07:00:00.000-04:00,18.25,,41.835147857666016,-71.4078140258789,41.835166931152344,-71.40771484375,,,,,,900000,
07:00:00.000-04:00,07:15:00.000-04:00,18.25,,41.835147857666016,-71.4085464477539,41.83538055419922,-71.40771484375,,,,,,900000,
07:15:00.000-04:00,07:30:00.000-04:00,18.25,,,,,,,,,,,900000,
07:30:00.000-04:00,07:45:00.000-04:00,18.25,,41.83501052856445,-71.40796661376953,41.835182189941406,-71.40771484375,,,,,,900000,
07:45:00.000-04:00,08:00:00.000-04:00,18.25,,41.83512496948242,-71.40790557861328,41.8351936340332,-71.40771484375,,,,2,,900000,
08:00:00.000-04:00,08:15:00.000-04:00,18.25,,41.835147857666016,-71.40771484375,41.83530807495117,-71.40756225585938,,,,14,,900000,
08:15:00.000-04:00,08:30:00.000-04:00,12.918546676635742,,41.834999084472656,-71.40789794921875,41.835147857666016,-71.40766906738281,,,,108,,637079,
08:30:00.000-04:00,08:45:00.000-04:00,44.1024169921875,1111.405517578125,41.830326080322266,-71.40797424316406,41.8355712890625,-71.40360260009766,3.342451333999634,5.860000133514404,0.5,117,404497,495503,
08:45:00.000-04:00,09:00:00.000-04:00,75.77125549316406,4766.947265625,41.80868911743164,-71.40281677246094,41.82755661010742,-71.38304901123047,5.4483208656311035,8.390000343322754,2.559999942779541,,900000,,
09:00:00.000-04:00,09:15:00.000-04:00,75.77125549316406,5497.5224609375,41.75818634033203,-71.37702178955078,41.79496383666992,-71.35212707519531,5.596202850341797,7.019999980926514,2.9600000381469727,,900000,,
09:15:00.000-04:00,09:30:00.000-04:00,75.77125549316406,5274.72900390625,41.73744201660156,-71.35001373291016,41.75526428222656,-71.30467224121094,4.721726417541504,6.909999847412109,2.5199999809265137,,900000,,
09:30:00.000-04:00,09:45:00.000-04:00,75.4444808959961,5060.3671875,41.70960998535156,-71.3045425415039,41.7378044128418,-71.2804183959961,4.914741039276123,7.869999885559082,0.6200000047683716,5,894887,5113,
09:45:00.000-04:00,10:00:00.000-04:00,67.37751770019531,2161.216552734375,41.7096061706543,-71.2876205444336,41.724327087402344,-71.28165435791016,3.0353705883026123,6.130000114440918,1.190000057220459,766,394585,62925,442490
10:00:00.000-04:00,10:15:00.000-04:00,73.0,4854.45068359375,41.725460052490234,-71.32023620605469,41.73780059814453,-71.28047180175781,4.5877461433410645,6.289999961853027,2.4800000190734863,,900000,,
10:15:00.000-04:00,10:30:00.000-04:00,73.0,5035.0615234375,41.73737335205078,-71.358642578125,41.767112731933594,-71.32470703125,4.614622116088867,5.789999961853027,2.859999895095825,,900000,,
10:30:00.000-04:00,10:45:00.000-04:00,73.0,4529.56640625,41.7719841003418,-71.3835678100586,41.80506896972656,-71.36225128173828,4.7912373542785645,5.980000019073486,2.9000000953674316,,900000,,
10:45:00.000-04:00,11:00:00.000-04:00,73.0,3593.044921875,41.806854248046875,-71.3971939086914,41.8250732421875,-71.38292694091797,3.4136855602264404,6.349999904632568,1.9500000476837158,,900000,,
11:00:00.000-04:00,11:15:00.000-04:00,62.957950592041016,1790.8775634765625,41.82794952392578,-71.40790557861328,41.83539962768555,-71.39826202392578,2.4340081214904785,5.400000095367432,0.5199999809265137,169,466171,145878,287951
11:15:00.000-04:00,11:30:00.000-04:00,18.249998092651367,,41.835147857666016,-71.407958984375,41.83525466918945,-71.40771484375,1.1969636678695679,1.659999966621399,0.5099999904632568,,,586,
11:30:00.000-04:00,11:45:00.000-04:00,18.249998092651367,,41.835113525390625,-71.40792846679688,41.83523941040039,-71.40771484375,0.7372825741767883,1.2400000095367432,0.5099999904632568,11,,427204,
11:45:00.000-04:00,12:00:00.000-04:00,12.523595809936523,,41.835147857666016,-71.40771484375,41.835147857666016,-71.40771484375,,,,25,,617602,
12:00:00.000-04:00,12:15:00.000-04:00,18.249998092651367,,41.835147857666016,-71.40776824951172,41.8351936340332,-71.40771484375,,,,61,,900000,
12:15:00.000-04:00,12:30:00.000-04:00,18.249998092651367,,41.8351936340332,-71.40776824951172,41.8351936340332,-71.40776824951172,,,,8,,900000,
12:30:00.000-04:00,12:45:00.000-04:00,18.249998092651367,,41.835147857666016,-71.40776824951172,41.8351936340332,-71.40771484375,,,,50,,900000,
12:45:00.000-04:00,13:00:00.000-04:00,22.227176666259766,,41.835147857666016,-71.40776824951172,41.8351936340332,-71.40771484375,,,,142,,725042,97656
13:00:00.000-04:00,13:15:00.000-04:00,18.25,,41.835147857666016,-71.40771484375,41.835147857666016,-71.40771484375,,,,,,900000,
13:15:00.000-04:00,13:30:00.000-04:00,18.25,,41.835147857666016,-71.40771484375,41.835147857666016,-71.40771484375,,,,,,900000,
13:30:00.000-04:00,13:45:00.000-04:00,19.932836532592773,,41.834922790527344,-71.40776824951172,41.8351936340332,-71.40771484375,,,,141,,746861,62139
13:45:00.000-04:00,14:00:00.000-04:00,18.249998092651367,,41.835147857666016,-71.40776824951172,41.8351936340332,-71.40771484375,,,,59,,900000,
14:00:00.000-04:00,14:15:00.000-04:00,12.700823783874512,,41.835044860839844,-71.4078140258789,41.835166931152344,-71.40762329101562,,,,54,,626342,
14:15:00.000-04:00,14:30:00.000-04:00,18.25,,41.835147857666016,-71.40776824951172,41.8351936340332,-71.40771484375,,,,37,,900000,
14:30:00.000-04:00,14:45:00.000-04:00,12.599860191345215,,41.834999084472656,-71.40890502929688,41.837886810302734,-71.40771484375,,,,135,,621363,
14:45:00.000-04:00,15:00:00.000-04:00,28.733165740966797,,41.84187698364258,-71.412353515625,41.84590530395508,-71.40697479248047,,,,500,,171015,327885
15:00:00.000-04:00,15:15:00.000-04:00,23.275569915771484,43.69379425048828,41.845035552978516,-71.41254425048828,41.8454704284668,-71.41230773925781,,,,364,,,199408
15:15:00.000-04:00,15:30:00.000-04:00,18.79616928100586,,41.8346061706543,-71.41504669189453,41.84563064575195,-71.40947723388672,,,,208,,45346,105908
15:30:00.000-04:00,15:45:00.000-04:00,14.595538139343262,,41.835147857666016,-71.40771484375,41.835147857666016,-71.40771484375,,,,247,,719780,
15:45:00.000-04:00,16:00:00.000-04:00,18.25,,41.835147857666016,-71.40771484375,41.835147857666016,-71.40771484375,,,,21,,900000,
16:00:00.000-04:00,16:15:00.000-04:00,18.25,,41.835147857666016,-71.40771484375,41.835147857666016,-71.40771484375,,,,37,,900000,
16:15:00.000-04:00,16:30:00.000-04:00,18.25,,41.835147857666016,-71.40776824951172,41.8351936340332,-71.40771484375,,,,50,,900000,
16:30:00.000-04:00,16:45:00.000-04:00,18.25,,41.835147857666016,-71.40776824951172,41.8351936340332,-71.40771484375,,,,,,900000,
16:45:00.000-04:00,17:00:00.000-04:00,18.25,,41.835147857666016,-71.40776824951172,41.8351936340332,-71.40771484375,,,,,,900000,
17:00:00.000-04:00,17:15:00.000-04:00,17.87173843383789,,41.835147857666016,-71.40776824951172,41.8351936340332,-71.40771484375,,,,67,,881346,
17:15:00.000-04:00,17:30:00.000-04:00,10.401850700378418,,41.835147857666016,-71.40776824951172,41.8351936340332,-71.40771484375,,,,81,,512968,
17:30:00.000-04:00,17:45:00.000-04:00,17.770166397094727,,,,,,,,,10,,876337,
17:45:00.000-04:00,18:00:00.000-04:00,10.781410217285156,,41.835147857666016,-71.40776824951172,41.8351936340332,-71.40771484375,,,,126,,531686,
18:00:00.000-04:00,18:15:00.000-04:00,17.169801712036133,,41.835147857666016,-71.40776824951172,41.8351936340332,-71.40771484375,,,,203,,846730,
18:15:00.000-04:00,18:30:00.000-04:00,13.56463623046875,,41.83509063720703,-71.4078140258789,41.83522415161133,-71.40771484375,,,,189,,668941,
18:30:00.000-04:00,18:45:00.000-04:00,11.285860061645508,,41.835147857666016,-71.40776824951172,41.8351936340332,-71.40771484375,,,,133,,556563,
18:45:00.000-04:00,19:00:00.000-04:00,18.25,,41.835147857666016,-71.40776824951172,41.8351936340332,-71.40771484375,,,,47,,900000,
19:00:00.000-04:00,19:15:00.000-04:00,16.778301239013672,,41.835147857666016,-71.40771484375,41.835147857666016,-71.40771484375,,,,51,,827423,
19:15:00.000-04:00,19:30:00.000-04:00,18.249998092651367,,41.835105895996094,-71.40791320800781,41.835147857666016,-71.40771484375,1.7200000286102295,1.7200000286102295,1.7200000286102295,,,900000,
19:30:00.000-04:00,19:45:00.000-04:00,18.249998092651367,,41.835147857666016,-71.40784454345703,41.83523941040039,-71.40771484375,,,,59,,900000,
19:45:00.000-04:00,20:00:00.000-04:00,18.249998092651367,,41.835113525390625,-71.40778350830078,41.8351936340332,-71.40771484375,,,,,,900000,
20:00:00.000-04:00,20:15:00.000-04:00,18.249998092651367,,41.835079193115234,-71.4079360961914,41.83516311645508,-71.40771484375,,,,,,900000,
20:15:00.000-04:00,20:30:00.000-04:00,18.249998092651367,,41.835147857666016,-71.40771484375,41.835147857666016,-71.40771484375,,,,,,900000,
20:30:00.000-04:00,20:45:00.000-04:00,18.249998092651367,,41.835147857666016,-71.40771484375,41.835147857666016,-71.40771484375,,,,,,900000,
20:45:00.000-04:00,21:00:00.000-04:00,18.249998092651367,,41.835147857666016,-71.40789031982422,41.83530807495117,-71.40771484375,,,,12,,900000,
21:00:00.000-04:00,21:15:00.000-04:00,18.249998092651367,,,,,,,,,,,900000,
21:15:00.000-04:00,21:30:00.000-04:00,18.249998092651367,,,,,,,,,,,900000,
21:30:00.000-04:00,21:45:00.000-04:00,18.249998092651367,,,,,,,,,,,900000,
21:45:00.000-04:00,22:00:00.000-04:00,18.249998092651367,,41.835147857666016,-71.40771484375,41.835147857666016,-71.40771484375,,,,,,900000,
22:00:00.000-04:00,22:15:00.000-04:00,15.99610424041748,,,,,,,,,63,,788849,
22:15:00.000-04:00,22:30:00.000-04:00,17.511606216430664,,41.83509063720703,-71.4078140258789,41.835166931152344,-71.40762329101562,,,,42,,863586,
22:30:00.000-04:00,22:45:00.000-04:00,18.25,,41.83495330810547,-71.4078140258789,41.8351936340332,-71.40763092041016,0.862500011920929,1.25,0.7300000190734863,,,900000,
22:45:00.000-04:00,23:00:00.000-04:00,18.25,,41.835147857666016,-71.4078140258789,41.835166931152344,-71.40771484375,,,,,,900000,
23:00:00.000-04:00,23:15:00.000-04:00,18.25,,41.83507537841797,-71.40776824951172,41.8351936340332,-71.40771484375,,,,,,900000,
23:15:00.000-04:00,23:30:00.000-04:00,18.25,,41.835140228271484,-71.40767669677734,41.835140228271484,-71.40765380859375,0.5099999904632568,0.5099999904632568,0.5099999904632568,,,900000,
23:30:00.000-04:00,23:45:00.000-04:00,18.25,,41.83507537841797,-71.40771484375,41.835147857666016,-71.40771484375,,,,,,900000,
23:45:00.000-04:00,00:00:00.000-04:00,18.25,,41.835166931152344,-71.4078140258789,41.835166931152344,-71.4078140258789,,,,,,900000,
