Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Biking duration (ms),Inactive duration (ms),Walking duration (ms)
00:00:00.000-04:00,00:15:00.000-04:00,18.249998092651367,,41.83507537841797,-71.4078140258789,41.83523941040039,-71.40771484375,,,,,,900000,
00:15:00.000-04:00,00:30:00.000-04:00,18.249998092651367,,41.835166931152344,-71.4078140258789,41.8351936340332,-71.40776824951172,,,,,,900000,
00:30:00.000-04:00,00:45:00.000-04:00,18.249998092651367,,41.83507537841797,-71.4078140258789,41.8351936340332,-71.40771484375,,,,,,900000,
00:45:00.000-04:00,01:00:00.000-04:00,18.249998092651367,,41.83507537841797,-71.40776824951172,41.83522415161133,-71.40771484375,,,,,,900000,
01:00:00.000-04:00,01:15:00.000-04:00,18.249998092651367,,41.83507537841797,-71.4078140258789,41.835147857666016,-71.40771484375,,,,,,900000,
01:15:00.000-04:00,01:30:00.000-04:00,18.249998092651367,,41.83507537841797,-71.4078140258789,41.83522415161133,-71.40771484375,,,,,,900000,
01:30:00.000-04:00,01:45:00.000-04:00,18.249998092651367,,41.83509063720703,-71.4078140258789,41.835208892822266,-71.40762329101562,,,,,,900000,
01:45:00.000-04:00,02:00:00.000-04:00,18.249998092651367,,41.83507537841797,-71.4078140258789,41.83522415161133,-71.40771484375,,,,,,900000,
02:00:00.000-04:00,02:15:00.000-04:00,18.249998092651367,,41.83509063720703,-71.4078140258789,41.835166931152344,-71.40771484375,,,,,,900000,
02:15:00.000-04:00,02:30:00.000-04:00,18.249998092651367,,41.83509063720703,-71.4078140258789,41.835166931152344,-71.4078140258789,,,,,,900000,
02:30:00.000-04:00,02:45:00.000-04:00,18.249998092651367,,41.83507537841797,-71.4078140258789,41.8351936340332,-71.40771484375,,,,,,900000,
02:45:00.000-04:00,03:00:00.000-04:00,18.249998092651367,,41.83507537841797,-71.4078140258789,41.835166931152344,-71.40771484375,,,,,,900000,
03:00:00.000-04:00,03:15:00.000-04:00,18.249998092651367,,,,,,,,,,,900000,
03:15:00.000-04:00,03:30:00.000-04:00,18.249998092651367,,41.835147857666016,-71.4078140258789,41.835166931152344,-71.40771484375,,,,,,900000,
03:30:00.000-04:00,03:45:00.000-04:00,18.249998092651367,,41.835147857666016,-71.4078140258789,41.83523941040039,-71.40771484375,,,,,,900000,
03:45:00.000-04:00,04:00:00.000-04:00,18.249998092651367,,41.83509063720703,-71.4078140258789,41.835166931152344,-71.40771484375,,,,,,900000,
04:00:00.000-04:00,04:15:00.000-04:00,18.249998092651367,,41.83509063720703,-71.4078140258789,41.835166931152344,-71.4078140258789,,,,,,900000,
04:15:00.000-04:00,04:30:00.000-04:00,18.249998092651367,,41.835147857666016,-71.4078140258789,41.835166931152344,-71.40771484375,,,,,,900000,
04:30:00.000-04:00,04:45:00.000-04:00,18.249998092651367,,41.835166931152344,-71.4078140258789,41.83523941040039,-71.4078140258789,,,,,,900000,
04:45:00.000-04:00,05:00:00.000-04:00,18.249998092651367,,41.83515548706055,-71.40771484375,41.83521270751953,-71.40767669677734,,,,,,900000,
05:00:00.000-04:00,05:15:00.000-04:00,18.249998092651367,,41.83507537841797,-71.4078140258789,41.83523941040039,-71.40771484375,,,,,,900000,
05:15:00.000-04:00,05:30:00.000-04:00,18.249998092651367,,41.83523941040039,-71.40790557861328,41.83525466918945,-71.4078140258789,,,,,,900000,
05:30:00.000-04:00,05:45:00.000-04:00,18.249998092651367,,41.83523941040039,-71.40790557861328,41.83525466918945,-71.4078140258789,,,,,,900000,
05:45:00.000-04:00,06:00:00.000-04:00,18.249998092651367,,,,,,,,,,,900000,
06:00:00.000-04:00,06:15:00.000-04:00,18.249998092651367,,41.83507537841797,-71.4078140258789,41.83523941040039,-71.40771484375,,,,,,900000,
06:15:00.000-04:00,06:30:00.000-04:00,18.249998092651367,,41.8351936340332,-71.4078140258789,41.83523941040039,-71.40776824951172,,,,,,900000,
06:30:00.000-04:00,06:45:00.000-04:00,18.249998092651367,,41.835166931152344,-71.40790557861328,41.835323333740234,-71.40754699707031,,,,,,900000,
06:45:00.000-04:00,07:00:00.000-04:00,18.249998092651367,,41.83523941040039,-71.40790557861328,41.83525466918945,-71.4078140258789,,,,,,900000,
07:00:00.000-04:00,07:15:00.000-04:00,18.249998092651367,,41.83523941040039,-71.40790557861328,41.83525466918945,-71.4078140258789,,,,,,900000,
07:15:00.000-04:00,07:30:00.000-04:00,18.249998092651367,,41.835147857666016,-71.4078140258789,41.83564376831055,-71.40753173828125,,,,,,900000,
07:30:00.000-04:00,07:45:00.000-04:00,18.249998092651367,,41.835060119628906,-71.40800476074219,41.83523941040039,-71.40771484375,,,,,,900000,
07:45:00.000-04:00,08:00:00.000-04:00,58.36957931518555,301.45751953125,41.834781646728516,-71.40791320800781,41.835182189941406,-71.40641784667969,,,,30,659500,240500,
08:00:00.000-04:00,08:15:00.000-04:00,73.0,4520.2333984375,41.80433654785156,-71.40386962890625,41.831520080566406,-71.3829574584961,6.487849235534668,9.529999732971191,1.7200000286102295,,900000,,
08:15:00.000-04:00,08:30:00.000-04:00,73.0,6824.4921875,41.77351379394531,-71.37342071533203,41.79144287109375,-71.36312866210938,7.946317672729492,9.65999984741211,6.320000171661377,,900000,,
08:30:00.000-04:00,08:45:00.000-04:00,73.0,4957.654296875,41.80078125,-71.39739990234375,41.82809066772461,-71.38180541992188,5.75631856918335,7.409999847412109,3.7100000381469727,,900000,,
08:45:00.000-04:00,09:00:00.000-04:00,44.337093353271484,1258.7635498046875,41.83085250854492,-71.40794372558594,41.83579635620117,-71.39920806884766,5.5598955154418945,9.520000457763672,0.6200000047683716,59,334455,464430,101115
09:00:00.000-04:00,09:15:00.000-04:00,18.25,,41.83509063720703,-71.4078140258789,41.835166931152344,-71.40771484375,,,,32,,900000,
09:15:00.000-04:00,09:30:00.000-04:00,19.26018714904785,,41.83501052856445,-71.4078140258789,41.83523941040039,-71.40753173828125,,,,23,,882208,17792
09:30:00.000-04:00,09:45:00.000-04:00,24.559146881103516,,41.835121154785156,-71.40771484375,41.83514404296875,-71.4076919555664,,,,169,,788880,111120
09:45:00.000-04:00,10:00:00.000-04:00,18.249998092651367,,41.835147857666016,-71.40772247314453,41.83516311645508,-71.40770721435547,,,,9,,900000,
10:00:00.000-04:00,10:15:00.000-04:00,18.249998092651367,,,,,,,,,29,,900000,
10:15:00.000-04:00,10:30:00.000-04:00,22.838850021362305,260.3072509765625,41.8346061706543,-71.40987396240234,41.83526611328125,-71.40753936767578,1.2423344850540161,2.5399999618530273,0.7200000286102295,641,,278930,222992
10:30:00.000-04:00,10:45:00.000-04:00,69.3499984741211,1047.120361328125,41.82648849487305,-71.41102600097656,41.83456039428711,-71.40992736816406,1.1291265487670898,2.059999942779541,0.5299999713897705,1594,,,900000
10:45:00.000-04:00,11:00:00.000-04:00,58.82407760620117,879.8761596679688,41.82400131225586,-71.41215515136719,41.826744079589844,-71.41000366210938,1.1740942001342773,5.5,0.5,1249,,185388,714612
11:00:00.000-04:00,11:15:00.000-04:00,24.549320220947266,118.50888061523438,41.82674789428711,-71.41295623779297,41.827938079833984,-71.41212463378906,0.9655882120132446,1.5499999523162842,0.5099999904632568,226,,175151,110947
11:15:00.000-04:00,11:30:00.000-04:00,55.166568756103516,170.191162109375,41.82783508300781,-71.41293334960938,41.83323287963867,-71.40957641601562,0.8324999809265137,1.309999942779541,0.5,1274,,151716,650194
11:30:00.000-04:00,11:45:00.000-04:00,40.27080535888672,218.39312744140625,41.834964752197266,-71.40975952148438,41.83541488647461,-71.4075698852539,,,,637,,512158,387842
11:45:00.000-04:00,12:00:00.000-04:00,18.25,,41.835147857666016,-71.40771484375,41.835147857666016,-71.40771484375,,,,26,,900000,
12:00:00.000-04:00,12:15:00.000-04:00,18.25,,,,,,,,,,,900000,
12:15:00.000-04:00,12:30:00.000-04:00,1.6130362749099731,,,,,,,,,,,79547,
12:30:00.000-04:00,12:45:00.000-04:00,,,,,,,,,,,,,
12:45:00.000-04:00,13:00:00.000-04:00,,,,,,,,,,,,,
13:00:00.000-04:00,13:15:00.000-04:00,,,,,,,,,,,,,
13:15:00.000-04:00,13:30:00.000-04:00,,,,,,,,,,,,,
13:30:00.000-04:00,13:45:00.000-04:00,,,,,,,,,,,,,
13:45:00.000-04:00,14:00:00.000-04:00,,,,,,,,,,,,,
14:00:00.000-04:00,14:15:00.000-04:00,,,,,,,,,,,,,
14:15:00.000-04:00,14:30:00.000-04:00,,,,,,,,,,,,,
14:30:00.000-04:00,14:45:00.000-04:00,,,,,,,,,,,,,
14:45:00.000-04:00,15:00:00.000-04:00,,,,,,,,,,,,,
15:00:00.000-04:00,15:15:00.000-04:00,,,,,,,,,,,,,
15:15:00.000-04:00,15:30:00.000-04:00,,,,,,,,,,,,,
15:30:00.000-04:00,15:45:00.000-04:00,,,,,,,,,,,,,
15:45:00.000-04:00,16:00:00.000-04:00,,,,,,,,,,,,,
16:00:00.000-04:00,16:15:00.000-04:00,,,,,,,,,,,,,
16:15:00.000-04:00,16:30:00.000-04:00,,,,,,,,,,,,,
16:30:00.000-04:00,16:45:00.000-04:00,,,,,,,,,,,,,
16:45:00.000-04:00,17:00:00.000-04:00,,,,,,,,,,,,,
17:00:00.000-04:00,17:15:00.000-04:00,,,,,,,,,,,,,
17:15:00.000-04:00,17:30:00.000-04:00,,,,,,,,,,,,,
17:30:00.000-04:00,17:45:00.000-04:00,,,,,,,,,,,,,
17:45:00.000-04:00,18:00:00.000-04:00,,,,,,,,,,,,,
18:00:00.000-04:00,18:15:00.000-04:00,,,,,,,,,,,,,
18:15:00.000-04:00,18:30:00.000-04:00,,,,,,,,,,,,,
18:30:00.000-04:00,18:45:00.000-04:00,,,,,,,,,,,,,
18:45:00.000-04:00,19:00:00.000-04:00,,,,,,,,,,,,,
19:00:00.000-04:00,19:15:00.000-04:00,,,,,,,,,,,,,
19:15:00.000-04:00,19:30:00.000-04:00,,,,,,,,,,,,,
19:30:00.000-04:00,19:45:00.000-04:00,,,,,,,,,,,,,
19:45:00.000-04:00,20:00:00.000-04:00,,,,,,,,,,,,,
20:00:00.000-04:00,20:15:00.000-04:00,,,,,,,,,,,,,
20:15:00.000-04:00,20:30:00.000-04:00,,,,,,,,,,,,,
20:30:00.000-04:00,20:45:00.000-04:00,,,,,,,,,,,,,
20:45:00.000-04:00,21:00:00.000-04:00,,,,,,,,,,,,,
21:00:00.000-04:00,21:15:00.000-04:00,,,,,,,,,,,,,
21:15:00.000-04:00,21:30:00.000-04:00,,,,,,,,,,,,,
21:30:00.000-04:00,21:45:00.000-04:00,,,,,,,,,,,,,
21:45:00.000-04:00,22:00:00.000-04:00,,,,,,,,,,,,,
22:00:00.000-04:00,22:15:00.000-04:00,,,,,,,,,,,,,
22:15:00.000-04:00,22:30:00.000-04:00,,,,,,,,,,,,,
22:30:00.000-04:00,22:45:00.000-04:00,,,,,,,,,,,,,
22:45:00.000-04:00,23:00:00.000-04:00,,,,,,,,,,,,,
23:00:00.000-04:00,23:15:00.000-04:00,,,,,,,,,,,,,
23:15:00.000-04:00,23:30:00.000-04:00,,,,,,,,,,,,,
23:30:00.000-04:00,23:45:00.000-04:00,,,,,,,,,,,,,
23:45:00.000-04:00,00:00:00.000-04:00,,,,,,,,,,,,,
