Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Inactive duration (ms),Walking duration (ms),Running duration (ms)
00:00:00.000-04:00,00:15:00.000-04:00,18.249998092651367,,41.834869384765625,-71.4078140258789,41.83523941040039,-71.40774536132812,,,,,900000,,
00:15:00.000-04:00,00:30:00.000-04:00,18.249998092651367,,41.835121154785156,-71.4078140258789,41.83522415161133,-71.40762329101562,,,,,900000,,
00:30:00.000-04:00,00:45:00.000-04:00,18.249998092651367,,41.835044860839844,-71.40776824951172,41.83522415161133,-71.40753173828125,,,,,900000,,
00:45:00.000-04:00,01:00:00.000-04:00,18.249998092651367,,41.83509063720703,-71.4078140258789,41.835208892822266,-71.40762329101562,,,,,900000,,
01:00:00.000-04:00,01:15:00.000-04:00,18.249998092651367,,41.835060119628906,-71.4078140258789,41.8351936340332,-71.40762329101562,,,,,900000,,
01:15:00.000-04:00,01:30:00.000-04:00,18.249998092651367,,41.8351936340332,-71.4078140258789,41.83523941040039,-71.40776824951172,,,,,900000,,
01:30:00.000-04:00,01:45:00.000-04:00,18.249998092651367,,41.83511734008789,-71.40776824951172,41.83522415161133,-71.40753173828125,,,,,900000,,
01:45:00.000-04:00,02:00:00.000-04:00,18.249998092651367,,41.83516311645508,-71.40771484375,41.83522415161133,-71.40757751464844,,,,,900000,,
02:00:00.000-04:00,02:15:00.000-04:00,18.249998092651367,,41.83511734008789,-71.4078140258789,41.83522415161133,-71.40753173828125,,,,,900000,,
02:15:00.000-04:00,02:30:00.000-04:00,18.249998092651367,,41.83509063720703,-71.4078140258789,41.83522415161133,-71.40757751464844,,,,,900000,,
02:30:00.000-04:00,02:45:00.000-04:00,18.249998092651367,,41.835060119628906,-71.4078140258789,41.83522415161133,-71.40757751464844,,,,,900000,,
02:45:00.000-04:00,03:00:00.000-04:00,18.249998092651367,,41.83511734008789,-71.4078140258789,41.83522415161133,-71.40753173828125,,,,,900000,,
03:00:00.000-04:00,03:15:00.000-04:00,18.249998092651367,,41.835060119628906,-71.4078140258789,41.835208892822266,-71.40757751464844,,,,,900000,,
03:15:00.000-04:00,03:30:00.000-04:00,18.249998092651367,,41.83498001098633,-71.4078140258789,41.835208892822266,-71.40753173828125,,,,,900000,,
03:30:00.000-04:00,03:45:00.000-04:00,18.249998092651367,,41.835060119628906,-71.4078140258789,41.835208892822266,-71.40757751464844,,,,,900000,,
03:45:00.000-04:00,04:00:00.000-04:00,18.249998092651367,,41.835060119628906,-71.4078140258789,41.83522415161133,-71.40762329101562,,,,,900000,,
04:00:00.000-04:00,04:15:00.000-04:00,18.249998092651367,,41.835166931152344,-71.4078140258789,41.83522415161133,-71.40762329101562,,,,,900000,,
04:15:00.000-04:00,04:30:00.000-04:00,18.249998092651367,,41.83507537841797,-71.40771484375,41.83522415161133,-71.40762329101562,,,,,900000,,
04:30:00.000-04:00,04:45:00.000-04:00,18.249998092651367,,41.83516311645508,-71.4078140258789,41.835166931152344,-71.40757751464844,,,,,900000,,
04:45:00.000-04:00,05:00:00.000-04:00,18.249998092651367,,41.835060119628906,-71.4078140258789,41.83522415161133,-71.40753173828125,,,,,900000,,
05:00:00.000-04:00,05:15:00.000-04:00,18.249998092651367,,41.835060119628906,-71.40790557861328,41.835208892822266,-71.40762329101562,,,,,900000,,
05:15:00.000-04:00,05:30:00.000-04:00,18.249998092651367,,41.83516311645508,-71.4078140258789,41.835208892822266,-71.40757751464844,,,,,900000,,
05:30:00.000-04:00,05:45:00.000-04:00,18.249998092651367,,41.835060119628906,-71.40762329101562,41.835208892822266,-71.40757751464844,,,,,900000,,
05:45:00.000-04:00,06:00:00.000-04:00,18.249998092651367,,41.835060119628906,-71.40762329101562,41.835208892822266,-71.40753173828125,,,,,900000,,
06:00:00.000-04:00,06:15:00.000-04:00,18.249998092651367,,41.83507537841797,-71.40771484375,41.83522415161133,-71.40757751464844,,,,,900000,,
06:15:00.000-04:00,06:30:00.000-04:00,18.249998092651367,,41.83509063720703,-71.4078140258789,41.83522415161133,-71.40762329101562,,,,,900000,,
06:30:00.000-04:00,06:45:00.000-04:00,18.249998092651367,,41.83513259887695,-71.40771484375,41.835147857666016,-71.40762329101562,,,,10,900000,,
06:45:00.000-04:00,07:00:00.000-04:00,18.249998092651367,,41.835147857666016,-71.4078140258789,41.83523941040039,-71.40771484375,,,,25,900000,,
07:00:00.000-04:00,07:15:00.000-04:00,18.249998092651367,,41.83513641357422,-71.40776824951172,41.8351936340332,-71.40768432617188,,,,47,900000,,
07:15:00.000-04:00,07:30:00.000-04:00,18.249998092651367,,41.835147857666016,-71.40771484375,41.835147857666016,-71.40771484375,,,,,900000,,
07:30:00.000-04:00,07:45:00.000-04:00,18.249998092651367,,41.835147857666016,-71.40775299072266,41.83517837524414,-71.40770721435547,,,,131,900000,,
07:45:00.000-04:00,08:00:00.000-04:00,11.267651557922363,,41.835166931152344,-71.4078140258789,41.835166931152344,-71.4078140258789,,,,65,555665,,
08:00:00.000-04:00,08:15:00.000-04:00,21.29526710510254,126.95126342773438,41.835147857666016,-71.4078140258789,41.83523941040039,-71.40771484375,,,,492,492778,,72632
08:15:00.000-04:00,08:30:00.000-04:00,123.22747039794922,1457.707275390625,41.826881408691406,-71.40428924560547,41.8333740234375,-71.39991760253906,1.6467070579528809,2.1700000762939453,0.6499999761581421,1804,10033,,790553
08:30:00.000-04:00,08:45:00.000-04:00,18.249998092651367,,41.826881408691406,-71.40001678466797,41.826881408691406,-71.40001678466797,,,,,900000,,
08:45:00.000-04:00,09:00:00.000-04:00,18.249998092651367,,41.826881408691406,-71.400390625,41.82716751098633,-71.40001678466797,,,,26,900000,,
09:00:00.000-04:00,09:15:00.000-04:00,18.249998092651367,,41.826881408691406,-71.40015411376953,41.82701873779297,-71.40001678466797,,,,88,900000,,
09:15:00.000-04:00,09:30:00.000-04:00,18.25,,41.825416564941406,-71.414306640625,41.82748031616211,-71.40015411376953,,,,3,68399,,
09:30:00.000-04:00,09:45:00.000-04:00,42.9014892578125,231.14114379882812,39.176475524902344,-76.66928100585938,41.820037841796875,-71.42042541503906,,,,449,400596,434175,
09:45:00.000-04:00,10:00:00.000-04:00,18.25,,39.176475524902344,-76.66928100585938,39.176475524902344,-76.66928100585938,,,,29,900000,,
10:00:00.000-04:00,10:15:00.000-04:00,18.25,,39.176475524902344,-76.66928100585938,39.176475524902344,-76.66928100585938,,,,,900000,,
10:15:00.000-04:00,10:30:00.000-04:00,27.54253578186035,96.94478607177734,39.176475524902344,-76.66928100585938,41.81985855102539,-71.42019653320312,,,,297,736335,163665,
10:30:00.000-04:00,10:45:00.000-04:00,28.49373435974121,131.8045196533203,41.81847381591797,-71.42205810546875,41.82712173461914,-71.40216827392578,1.0700000524520874,1.4500000476837158,0.6899999976158142,317,,180418,
10:45:00.000-04:00,11:00:00.000-04:00,29.705997467041016,168.1737823486328,41.826881408691406,-71.4012222290039,41.827213287353516,-71.40001678466797,,,,262,698231,201769,
11:00:00.000-04:00,11:15:00.000-04:00,18.25,,,,,,,,,,900000,,
11:15:00.000-04:00,11:30:00.000-04:00,18.25,,,,,,,,,16,900000,,
11:30:00.000-04:00,11:45:00.000-04:00,18.25,,41.82719802856445,-71.40034484863281,41.82719802856445,-71.40034484863281,,,,22,900000,,
11:45:00.000-04:00,12:00:00.000-04:00,18.25,,,,,,,,,,900000,,
12:00:00.000-04:00,12:15:00.000-04:00,18.25,,,,,,,,,,900000,,
12:15:00.000-04:00,12:30:00.000-04:00,15.596855163574219,,41.825992584228516,-71.40032958984375,41.82697296142578,-71.4001693725586,1.3719230890274048,2.940000057220459,0.7799999713897705,79,769160,,
12:30:00.000-04:00,12:45:00.000-04:00,18.25,,41.82719802856445,-71.40034484863281,41.82719802856445,-71.40034484863281,,,,3,900000,,
12:45:00.000-04:00,13:00:00.000-04:00,18.25,,,,,,,,,7,900000,,
13:00:00.000-04:00,13:15:00.000-04:00,18.25,,41.82719802856445,-71.40034484863281,41.82719802856445,-71.40034484863281,,,,,900000,,
13:15:00.000-04:00,13:30:00.000-04:00,18.25,,41.82719802856445,-71.40034484863281,41.82732391357422,-71.4001693725586,,,,,900000,,
13:30:00.000-04:00,13:45:00.000-04:00,18.25,,41.82689666748047,-71.40052795410156,41.82722854614258,-71.40029907226562,,,,126,900000,,
13:45:00.000-04:00,14:00:00.000-04:00,18.25,,41.82689666748047,-71.40034484863281,41.82701873779297,-71.40015411376953,,,,72,900000,,
14:00:00.000-04:00,14:15:00.000-04:00,24.67026138305664,,41.826881408691406,-71.400390625,41.82716751098633,-71.40001678466797,,,,128,786923,113077,
14:15:00.000-04:00,14:30:00.000-04:00,20.259307861328125,19.031686782836914,41.826881408691406,-71.40015411376953,41.82701873779297,-71.40001678466797,,,,38,864611,35389,
14:30:00.000-04:00,14:45:00.000-04:00,18.25,,41.826881408691406,-71.40015411376953,41.82701873779297,-71.40001678466797,,,,,900000,,
14:45:00.000-04:00,15:00:00.000-04:00,18.25,,41.826881408691406,-71.40001678466797,41.826881408691406,-71.40001678466797,,,,,900000,,
15:00:00.000-04:00,15:15:00.000-04:00,18.25,,,,,,,,,,900000,,
15:15:00.000-04:00,15:30:00.000-04:00,18.25,,,,,,,,,,900000,,
15:30:00.000-04:00,15:45:00.000-04:00,18.25,,,,,,,,,,900000,,
15:45:00.000-04:00,16:00:00.000-04:00,18.25,,41.826881408691406,-71.400390625,41.82716751098633,-71.40001678466797,,,,,900000,,
16:00:00.000-04:00,16:15:00.000-04:00,18.25,,,,,,,,,,900000,,
16:15:00.000-04:00,16:30:00.000-04:00,18.25,,,,,,,,,,900000,,
16:30:00.000-04:00,16:45:00.000-04:00,18.25,,,,,,,,,,900000,,
16:45:00.000-04:00,17:00:00.000-04:00,18.25,,,,,,,,,,900000,,
17:00:00.000-04:00,17:15:00.000-04:00,18.25,,41.826881408691406,-71.400390625,41.82716751098633,-71.40001678466797,,,,25,900000,,
17:15:00.000-04:00,17:30:00.000-04:00,18.25,,,,,,,,,,900000,,
17:30:00.000-04:00,17:45:00.000-04:00,18.25,,41.826881408691406,-71.40001678466797,41.826881408691406,-71.40001678466797,,,,,900000,,
17:45:00.000-04:00,18:00:00.000-04:00,18.25,,41.826881408691406,-71.40015411376953,41.82701873779297,-71.40001678466797,,,,,900000,,
18:00:00.000-04:00,18:15:00.000-04:00,18.25,,,,,,,,,,900000,,
18:15:00.000-04:00,18:30:00.000-04:00,18.25,,41.82714080810547,-71.40043640136719,41.82716751098633,-71.400390625,,,,12,900000,,
18:30:00.000-04:00,18:45:00.000-04:00,18.25,,41.82707977294922,-71.40043640136719,41.82716751098633,-71.40029907226562,,,,,900000,,
18:45:00.000-04:00,19:00:00.000-04:00,84.7094497680664,853.2109375,41.82701873779297,-71.4039306640625,41.83154296875,-71.40015411376953,1.5848177671432495,2.7799999713897705,0.5699999928474426,1233,278795,81665,463211
19:00:00.000-04:00,19:15:00.000-04:00,79.60055541992188,821.931884765625,41.83285140991211,-71.40784454345703,41.83549499511719,-71.40422821044922,1.703991413116455,2.619999885559082,0.550000011920929,818,66990,64221,394240
19:15:00.000-04:00,19:30:00.000-04:00,18.25,,41.83510971069336,-71.40789031982422,41.835418701171875,-71.4074935913086,0.6754838824272156,1.2799999713897705,0.6200000047683716,70,777806,,
19:30:00.000-04:00,19:45:00.000-04:00,34.11482620239258,292.4309997558594,41.835147857666016,-71.40776824951172,41.83586883544922,-71.40460968017578,,,,365,647632,,136158
19:45:00.000-04:00,20:00:00.000-04:00,90.58741760253906,999.858154296875,41.835140228271484,-71.40788269042969,41.8359489440918,-71.40142059326172,1.3935221433639526,2.059999942779541,0.5899999737739563,1295,85583,,550960
20:00:00.000-04:00,20:15:00.000-04:00,18.249998092651367,,41.835166931152344,-71.40776824951172,41.835174560546875,-71.40776062011719,,,,,900000,,
20:15:00.000-04:00,20:30:00.000-04:00,18.249998092651367,,,,,,,,,,900000,,
20:30:00.000-04:00,20:45:00.000-04:00,18.249998092651367,,,,,,,,,,900000,,
20:45:00.000-04:00,21:00:00.000-04:00,18.249998092651367,,41.835147857666016,-71.40795135498047,41.835262298583984,-71.40771484375,2.319999933242798,2.319999933242798,2.319999933242798,9,900000,,
21:00:00.000-04:00,21:15:00.000-04:00,18.249998092651367,,41.835147857666016,-71.40784454345703,41.835201263427734,-71.40771484375,,,,,900000,,
21:15:00.000-04:00,21:30:00.000-04:00,18.249998092651367,,41.835147857666016,-71.4078140258789,41.83523941040039,-71.40771484375,,,,40,900000,,
21:30:00.000-04:00,21:45:00.000-04:00,27.263469696044922,,41.834957122802734,-71.40790557861328,41.83519744873047,-71.40769958496094,,,,264,741250,158750,
21:45:00.000-04:00,22:00:00.000-04:00,18.25,,41.835147857666016,-71.40782928466797,41.83516311645508,-71.40771484375,,,,,900000,,
22:00:00.000-04:00,22:15:00.000-04:00,18.25,,41.83514404296875,-71.40782165527344,41.83523941040039,-71.40771484375,,,,24,900000,,
22:15:00.000-04:00,22:30:00.000-04:00,18.25,,41.835147857666016,-71.40776824951172,41.8351936340332,-71.40771484375,,,,26,884585,,
22:30:00.000-04:00,22:45:00.000-04:00,18.25,,41.835147857666016,-71.40776824951172,41.8351936340332,-71.40771484375,,,,,,,
22:45:00.000-04:00,23:00:00.000-04:00,18.25,,41.835147857666016,-71.40776824951172,41.8351936340332,-71.40771484375,,,,26,438567,,
23:00:00.000-04:00,23:15:00.000-04:00,18.249998092651367,,41.83513259887695,-71.40771484375,41.835147857666016,-71.40762329101562,,,,4,900000,,
23:15:00.000-04:00,23:30:00.000-04:00,18.249998092651367,,41.835147857666016,-71.40776824951172,41.8351936340332,-71.40771484375,,,,,900000,,
23:30:00.000-04:00,23:45:00.000-04:00,18.249998092651367,,41.835086822509766,-71.40776824951172,41.8351936340332,-71.40766906738281,,,,,900000,,
23:45:00.000-04:00,00:00:00.000-04:00,18.249998092651367,,41.83515930175781,-71.40776824951172,41.8351936340332,-71.40768432617188,2.3299999237060547,2.3299999237060547,2.3299999237060547,,900000,,
