Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Inactive duration (ms),Walking duration (ms)
00:00:00.000-04:00,00:15:00.000-04:00,18.249998092651367,,41.83509063720703,-71.4078140258789,41.835166931152344,-71.40762329101562,,,,,900000,
00:15:00.000-04:00,00:30:00.000-04:00,18.249998092651367,,41.83509063720703,-71.40789031982422,41.83525085449219,-71.40771484375,,,,,900000,
00:30:00.000-04:00,00:45:00.000-04:00,18.249998092651367,,41.835147857666016,-71.4078140258789,41.835166931152344,-71.40771484375,,,,,900000,
00:45:00.000-04:00,01:00:00.000-04:00,18.249998092651367,,41.835079193115234,-71.40776824951172,41.8351936340332,-71.40750122070312,,,,,900000,
01:00:00.000-04:00,01:15:00.000-04:00,18.249998092651367,,41.835147857666016,-71.4078140258789,41.835166931152344,-71.40771484375,,,,,900000,
01:15:00.000-04:00,01:30:00.000-04:00,18.249998092651367,,41.83488082885742,-71.40789794921875,41.835166931152344,-71.40770721435547,,,,,900000,
01:30:00.000-04:00,01:45:00.000-04:00,18.249998092651367,,41.835147857666016,-71.4078140258789,41.835166931152344,-71.40771484375,,,,,900000,
01:45:00.000-04:00,02:00:00.000-04:00,18.249998092651367,,41.835147857666016,-71.4078140258789,41.8351936340332,-71.40771484375,,,,,900000,
02:00:00.000-04:00,02:15:00.000-04:00,18.249998092651367,,41.835147857666016,-71.4078140258789,41.8351936340332,-71.40771484375,,,,,900000,
02:15:00.000-04:00,02:30:00.000-04:00,18.249998092651367,,41.835147857666016,-71.40776824951172,41.8351936340332,-71.40771484375,,,,,900000,
02:30:00.000-04:00,02:45:00.000-04:00,18.249998092651367,,41.835147857666016,-71.40776824951172,41.8351936340332,-71.40771484375,,,,,900000,
02:45:00.000-04:00,03:00:00.000-04:00,18.249998092651367,,41.835147857666016,-71.4078140258789,41.835166931152344,-71.40771484375,,,,,900000,
03:00:00.000-04:00,03:15:00.000-04:00,18.249998092651367,,41.83481979370117,-71.4078140258789,41.8351936340332,-71.40753173828125,,,,,900000,
03:15:00.000-04:00,03:30:00.000-04:00,18.249998092651367,,41.835147857666016,-71.40776824951172,41.8351936340332,-71.40771484375,,,,,900000,
03:30:00.000-04:00,03:45:00.000-04:00,18.249998092651367,,,,,,,,,,900000,
03:45:00.000-04:00,04:00:00.000-04:00,18.249998092651367,,41.835147857666016,-71.4078140258789,41.8351936340332,-71.40771484375,,,,,900000,
04:00:00.000-04:00,04:15:00.000-04:00,18.249998092651367,,41.835147857666016,-71.4078140258789,41.835166931152344,-71.40771484375,,,,,900000,
04:15:00.000-04:00,04:30:00.000-04:00,18.249998092651367,,41.835147857666016,-71.4078140258789,41.8351936340332,-71.40771484375,,,,,900000,
04:30:00.000-04:00,04:45:00.000-04:00,18.249998092651367,,41.835147857666016,-71.40776824951172,41.8351936340332,-71.40771484375,,,,,900000,
04:45:00.000-04:00,05:00:00.000-04:00,18.249998092651367,,41.8351936340332,-71.40776824951172,41.8351936340332,-71.40776824951172,,,,,900000,
05:00:00.000-04:00,05:15:00.000-04:00,18.249998092651367,,41.835147857666016,-71.4078140258789,41.8351936340332,-71.40771484375,,,,,900000,
05:15:00.000-04:00,05:30:00.000-04:00,18.249998092651367,,41.83509063720703,-71.4078140258789,41.8351936340332,-71.40771484375,,,,,900000,
05:30:00.000-04:00,05:45:00.000-04:00,18.249998092651367,,,,,,,,,,900000,
05:45:00.000-04:00,06:00:00.000-04:00,18.249998092651367,,41.83511734008789,-71.40771484375,41.835350036621094,-71.40726470947266,,,,,900000,
06:00:00.000-04:00,06:15:00.000-04:00,18.249998092651367,,41.835147857666016,-71.40771484375,41.835147857666016,-71.40771484375,,,,,900000,
06:15:00.000-04:00,06:30:00.000-04:00,18.249998092651367,,41.835147857666016,-71.40799713134766,41.83542251586914,-71.40771484375,,,,,900000,
06:30:00.000-04:00,06:45:00.000-04:00,18.249998092651367,,41.83513259887695,-71.40776824951172,41.8351936340332,-71.40762329101562,,,,,900000,
06:45:00.000-04:00,07:00:00.000-04:00,18.249998092651367,,41.83513259887695,-71.40776824951172,41.8351936340332,-71.40762329101562,,,,,900000,
07:00:00.000-04:00,07:15:00.000-04:00,18.249998092651367,,41.83506774902344,-71.40805053710938,41.83527755737305,-71.40771484375,,,,19,900000,
07:15:00.000-04:00,07:30:00.000-04:00,13.402332305908203,,41.835147857666016,-71.40789031982422,41.835174560546875,-71.40771484375,,,,,660937,
07:30:00.000-04:00,07:45:00.000-04:00,18.249998092651367,,41.835147857666016,-71.40771484375,41.83530044555664,-71.40771484375,,,,55,900000,
07:45:00.000-04:00,08:00:00.000-04:00,13.355652809143066,,41.83510971069336,-71.40795135498047,41.83540725708008,-71.40762329101562,,,,77,658635,
08:00:00.000-04:00,08:15:00.000-04:00,22.451892852783203,,41.83515167236328,-71.40788269042969,41.83523178100586,-71.40774536132812,,,,67,804710,79607
08:15:00.000-04:00,08:30:00.000-04:00,18.25,,41.835205078125,-71.4078369140625,41.8352165222168,-71.40782928466797,,,,165,900000,
