Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Biking duration (ms),Inactive duration (ms),Walking duration (ms)
17:30:00.000-04:00,17:45:00.000-04:00,18.25,,41.835147857666016,-71.40795135498047,41.83522415161133,-71.40771484375,,,,,,900000,
17:45:00.000-04:00,18:00:00.000-04:00,18.25,,41.835147857666016,-71.40776824951172,41.8351936340332,-71.40771484375,,,,,,900000,
18:00:00.000-04:00,18:15:00.000-04:00,12.005215644836426,,41.835147857666016,-71.40776824951172,41.8351936340332,-71.40771484375,,,,55,,592038,
18:15:00.000-04:00,18:30:00.000-04:00,13.912381172180176,,41.835147857666016,-71.4078140258789,41.835166931152344,-71.40771484375,,,,25,,686090,
18:30:00.000-04:00,18:45:00.000-04:00,17.359439849853516,,41.835086822509766,-71.40779876708984,41.8351936340332,-71.4074935913086,,,,51,,856082,
18:45:00.000-04:00,19:00:00.000-04:00,18.25,,41.835147857666016,-71.40771484375,41.835147857666016,-71.40771484375,,,,5,,900000,
19:00:00.000-04:00,19:15:00.000-04:00,23.03403663635254,,41.835147857666016,-71.4078140258789,41.8351936340332,-71.40771484375,,,,137,,815741,84259
19:15:00.000-04:00,19:30:00.000-04:00,18.249998092651367,,41.835147857666016,-71.4078140258789,41.835166931152344,-71.40771484375,,,,41,,900000,
19:30:00.000-04:00,19:45:00.000-04:00,18.249998092651367,,41.83509063720703,-71.40785217285156,41.8351936340332,-71.40771484375,,,,,,900000,
19:45:00.000-04:00,20:00:00.000-04:00,18.249998092651367,,41.83515930175781,-71.40788269042969,41.835262298583984,-71.40776062011719,0.5199999809265137,0.5199999809265137,0.5199999809265137,,,900000,
20:00:00.000-04:00,20:15:00.000-04:00,18.249998092651367,,41.835174560546875,-71.40782165527344,41.835182189941406,-71.4078140258789,,,,,,900000,
20:15:00.000-04:00,20:30:00.000-04:00,18.249998092651367,,,,,,,,,,,900000,
20:30:00.000-04:00,20:45:00.000-04:00,18.249998092651367,,41.8350944519043,-71.40790557861328,41.83518981933594,-71.40778350830078,1.2100000381469727,1.2100000381469727,1.2100000381469727,,,900000,
20:45:00.000-04:00,21:00:00.000-04:00,18.249998092651367,,41.835121154785156,-71.40778350830078,41.835121154785156,-71.40778350830078,,,,,,900000,
21:00:00.000-04:00,21:15:00.000-04:00,18.249998092651367,,41.83512878417969,-71.40786743164062,41.835243225097656,-71.40778350830078,,,,,,900000,
21:15:00.000-04:00,21:30:00.000-04:00,18.249998092651367,,41.835208892822266,-71.4078598022461,41.83522415161133,-71.40785217285156,,,,,,900000,
21:30:00.000-04:00,21:45:00.000-04:00,18.249998092651367,,41.835201263427734,-71.40784454345703,41.835201263427734,-71.40784454345703,,,,,,900000,
21:45:00.000-04:00,22:00:00.000-04:00,18.249998092651367,,41.835147857666016,-71.40786743164062,41.8351936340332,-71.40771484375,,,,32,,900000,
22:00:00.000-04:00,22:15:00.000-04:00,18.249998092651367,,41.83509063720703,-71.4078140258789,41.83522033691406,-71.40771484375,,,,,,900000,
22:15:00.000-04:00,22:30:00.000-04:00,16.38318634033203,,41.83509063720703,-71.4078140258789,41.835147857666016,-71.40771484375,,,,16,,807938,
22:30:00.000-04:00,22:45:00.000-04:00,16.193082809448242,,41.83509063720703,-71.4078140258789,41.8351936340332,-71.40771484375,,,,34,,798563,
22:45:00.000-04:00,23:00:00.000-04:00,18.25,,41.83509063720703,-71.4078140258789,41.8351936340332,-71.40771484375,,,,,,900000,
23:00:00.000-04:00,23:15:00.000-04:00,18.25,,41.83507537841797,-71.4078140258789,41.8351936340332,-71.40771484375,,,,,,119014,
23:15:00.000-04:00,23:30:00.000-04:00,18.25,,41.834991455078125,-71.4079818725586,41.8351936340332,-71.40767669677734,,,,,,,
23:30:00.000-04:00,23:45:00.000-04:00,18.25,,41.835166931152344,-71.4078140258789,41.8351936340332,-71.40776824951172,,,,,,,
23:45:00.000-04:00,00:00:00.000-04:00,18.25,,41.83507537841797,-71.4078140258789,41.8351936340332,-71.40771484375,,,,,,,
