Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Inactive duration (ms),Walking duration (ms)
00:00:00.000-04:00,00:15:00.000-04:00,17.99632453918457,,41.810028076171875,-71.41287994384766,41.810401916503906,-71.41272735595703,,,,18,887490,
00:15:00.000-04:00,00:30:00.000-04:00,25.196874618530273,106.70175170898438,41.810821533203125,-71.41277313232422,41.81095886230469,-71.41217041015625,,,,221,518412,190572
00:30:00.000-04:00,00:45:00.000-04:00,18.25,,41.810821533203125,-71.41226196289062,41.81086730957031,-71.41217041015625,,,,14,900000,
00:45:00.000-04:00,01:00:00.000-04:00,18.25,,41.81080627441406,-71.41226196289062,41.81086730957031,-71.41207885742188,,,,15,900000,
01:00:00.000-04:00,01:15:00.000-04:00,18.25,,41.81083679199219,-71.41226196289062,41.810909271240234,-71.41221618652344,,,,19,900000,
01:15:00.000-04:00,01:30:00.000-04:00,18.25,,41.81083679199219,-71.41226196289062,41.81086730957031,-71.41221618652344,,,,,900000,
01:30:00.000-04:00,01:45:00.000-04:00,18.25,,41.81083679199219,-71.41226196289062,41.81086730957031,-71.41221618652344,,,,,900000,
01:45:00.000-04:00,02:00:00.000-04:00,18.25,,41.81083679199219,-71.41226196289062,41.81083679199219,-71.41226196289062,,,,,900000,
02:00:00.000-04:00,02:15:00.000-04:00,13.62999153137207,,41.810821533203125,-71.41226196289062,41.81086730957031,-71.41217041015625,,,,,672164,
02:15:00.000-04:00,02:30:00.000-04:00,12.255037307739258,,41.81083679199219,-71.41240692138672,41.8109245300293,-71.41221618652344,,,,329,604358,
02:30:00.000-04:00,02:45:00.000-04:00,18.25,,41.810821533203125,-71.41226196289062,41.81086730957031,-71.41217041015625,,,,,900000,
02:45:00.000-04:00,03:00:00.000-04:00,13.461057662963867,,41.81083679199219,-71.41226196289062,41.81086730957031,-71.41221618652344,,,,7,663833,
03:00:00.000-04:00,03:15:00.000-04:00,18.249998092651367,,41.810821533203125,-71.41226196289062,41.81086730957031,-71.41217041015625,,,,7,900000,
03:15:00.000-04:00,03:30:00.000-04:00,18.249998092651367,,41.810821533203125,-71.41226196289062,41.81083679199219,-71.41217041015625,,,,,900000,
03:30:00.000-04:00,03:45:00.000-04:00,18.249998092651367,,41.81083679199219,-71.41226196289062,41.81086730957031,-71.41221618652344,,,,7,900000,
03:45:00.000-04:00,04:00:00.000-04:00,18.249998092651367,,41.81080627441406,-71.41226196289062,41.81086730957031,-71.41207885742188,,,,11,900000,
04:00:00.000-04:00,04:15:00.000-04:00,18.249998092651367,,41.810821533203125,-71.41226196289062,41.81086730957031,-71.41217041015625,,,,,900000,
04:15:00.000-04:00,04:30:00.000-04:00,18.249998092651367,,41.810821533203125,-71.41226196289062,41.81086730957031,-71.41217041015625,,,,,900000,
04:30:00.000-04:00,04:45:00.000-04:00,18.249998092651367,,41.81074523925781,-71.41226196289062,41.81086730957031,-71.41217041015625,,,,7,900000,
04:45:00.000-04:00,05:00:00.000-04:00,29.05425453186035,73.392578125,41.81083679199219,-71.41226196289062,41.81125259399414,-71.41179656982422,,,,241,594658,220567
05:00:00.000-04:00,05:15:00.000-04:00,16.811513900756836,,41.81095504760742,-71.41184997558594,41.81098175048828,-71.41179656982422,,,,,829061,
05:15:00.000-04:00,05:30:00.000-04:00,18.249998092651367,,41.81095504760742,-71.41184997558594,41.81098175048828,-71.41179656982422,,,,,900000,
05:30:00.000-04:00,05:45:00.000-04:00,18.249998092651367,,41.810909271240234,-71.41179656982422,41.81098175048828,-71.41179656982422,,,,14,900000,
05:45:00.000-04:00,06:00:00.000-04:00,18.249998092651367,,41.81089401245117,-71.41184997558594,41.81098175048828,-71.41170501708984,,,,7,900000,
06:00:00.000-04:00,06:15:00.000-04:00,18.249998092651367,,41.81098175048828,-71.41179656982422,41.81098175048828,-71.41179656982422,,,,10,900000,
06:15:00.000-04:00,06:30:00.000-04:00,18.249998092651367,,41.81095504760742,-71.41184997558594,41.81098175048828,-71.41179656982422,,,,,900000,
06:30:00.000-04:00,06:45:00.000-04:00,18.249998092651367,,41.81095504760742,-71.41184997558594,41.81095504760742,-71.41184997558594,,,,,900000,
06:45:00.000-04:00,07:00:00.000-04:00,18.249998092651367,,,,,,,,,,900000,
07:00:00.000-04:00,07:15:00.000-04:00,18.249998092651367,,41.81095504760742,-71.41184997558594,41.81098175048828,-71.41179656982422,,,,,900000,
07:15:00.000-04:00,07:30:00.000-04:00,18.249998092651367,,41.8109245300293,-71.41189575195312,41.81098175048828,-71.41179656982422,,,,,900000,
07:30:00.000-04:00,07:45:00.000-04:00,1.8638927936553955,,41.81093978881836,-71.41207885742188,41.811153411865234,-71.4116439819336,,,,75,91918,
07:45:00.000-04:00,08:00:00.000-04:00,1.193590521812439,,41.81072235107422,-71.41190338134766,41.81100082397461,-71.41162109375,0.9378409385681152,1.1799999475479126,0.7900000214576721,32,58862,
08:00:00.000-04:00,08:15:00.000-04:00,18.25,,41.810874938964844,-71.41188049316406,41.81098175048828,-71.41179656982422,,,,,900000,
08:15:00.000-04:00,08:30:00.000-04:00,18.25,,41.810909271240234,-71.41189575195312,41.81100082397461,-71.41179656982422,,,,,900000,
08:30:00.000-04:00,08:45:00.000-04:00,18.25,,41.81096267700195,-71.41183471679688,41.81096267700195,-71.41183471679688,,,,,900000,
08:45:00.000-04:00,09:00:00.000-04:00,18.25,,,,,,,,,,900000,
09:00:00.000-04:00,09:15:00.000-04:00,18.25,,41.81096649169922,-71.41182708740234,41.81096649169922,-71.41182708740234,,,,,900000,
09:15:00.000-04:00,09:30:00.000-04:00,18.25,,41.81096649169922,-71.41181945800781,41.81096649169922,-71.41181945800781,,,,,900000,
