Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Inactive duration (ms),Walking duration (ms),Running duration (ms)
00:00:00.000-04:00,00:15:00.000-04:00,18.249998092651367,,41.83509063720703,-71.4078140258789,41.835166931152344,-71.4078140258789,,,,,900000,,
00:15:00.000-04:00,00:30:00.000-04:00,18.249998092651367,,41.83507537841797,-71.4078140258789,41.83509063720703,-71.40771484375,,,,,900000,,
00:30:00.000-04:00,00:45:00.000-04:00,18.249998092651367,,41.83496856689453,-71.4078140258789,41.83529281616211,-71.40756225585938,2.2165517807006836,6.440000057220459,0.5,,900000,,
00:45:00.000-04:00,01:00:00.000-04:00,18.249998092651367,,41.835044860839844,-71.4078140258789,41.8351936340332,-71.40771484375,,,,,900000,,
01:00:00.000-04:00,01:15:00.000-04:00,18.249998092651367,,41.83507537841797,-71.4078140258789,41.8351936340332,-71.40771484375,,,,,900000,,
01:15:00.000-04:00,01:30:00.000-04:00,18.249998092651367,,41.835044860839844,-71.4078140258789,41.835166931152344,-71.40771484375,,,,,900000,,
01:30:00.000-04:00,01:45:00.000-04:00,18.249998092651367,,41.83507537841797,-71.407958984375,41.83527374267578,-71.40771484375,,,,,900000,,
01:45:00.000-04:00,02:00:00.000-04:00,18.249998092651367,,41.83509063720703,-71.4078140258789,41.835166931152344,-71.4078140258789,,,,,900000,,
02:00:00.000-04:00,02:15:00.000-04:00,18.249998092651367,,,,,,,,,,900000,,
02:15:00.000-04:00,02:30:00.000-04:00,18.249998092651367,,41.835166931152344,-71.4078140258789,41.835166931152344,-71.4078140258789,,,,,900000,,
02:30:00.000-04:00,02:45:00.000-04:00,18.249998092651367,,41.83509063720703,-71.4078140258789,41.83522415161133,-71.40771484375,,,,,900000,,
02:45:00.000-04:00,03:00:00.000-04:00,18.249998092651367,,41.83509063720703,-71.4078140258789,41.835166931152344,-71.4078140258789,,,,,900000,,
03:00:00.000-04:00,03:15:00.000-04:00,18.249998092651367,,41.835166931152344,-71.4078140258789,41.83523941040039,-71.4078140258789,,,,,900000,,
03:15:00.000-04:00,03:30:00.000-04:00,18.249998092651367,,41.83501434326172,-71.4078140258789,41.83523941040039,-71.40757751464844,,,,,900000,,
03:30:00.000-04:00,03:45:00.000-04:00,18.249998092651367,,41.83509063720703,-71.4078140258789,41.8351936340332,-71.40776824951172,,,,,900000,,
03:45:00.000-04:00,04:00:00.000-04:00,18.249998092651367,,41.83509063720703,-71.4078140258789,41.835166931152344,-71.4078140258789,,,,,900000,,
04:00:00.000-04:00,04:15:00.000-04:00,18.249998092651367,,41.835044860839844,-71.4078140258789,41.83531188964844,-71.40756225585938,,,,,900000,,
04:15:00.000-04:00,04:30:00.000-04:00,18.249998092651367,,41.83509063720703,-71.4078140258789,41.835166931152344,-71.4078140258789,,,,,900000,,
04:30:00.000-04:00,04:45:00.000-04:00,18.249998092651367,,41.83509063720703,-71.4078140258789,41.83523941040039,-71.40757751464844,,,,,900000,,
04:45:00.000-04:00,05:00:00.000-04:00,18.249998092651367,,41.83523941040039,-71.40797424316406,41.83525848388672,-71.4078140258789,,,,,900000,,
05:00:00.000-04:00,05:15:00.000-04:00,18.249998092651367,,41.83507537841797,-71.40790557861328,41.83525466918945,-71.40771484375,,,,,900000,,
05:15:00.000-04:00,05:30:00.000-04:00,18.249998092651367,,41.835166931152344,-71.4078140258789,41.83523941040039,-71.4078140258789,,,,,900000,,
05:30:00.000-04:00,05:45:00.000-04:00,18.249998092651367,,41.83507537841797,-71.40802001953125,41.83525466918945,-71.40771484375,0.8277083039283752,1.159999966621399,0.5299999713897705,,900000,,
05:45:00.000-04:00,06:00:00.000-04:00,18.249998092651367,,,,,,,,,,900000,,
06:00:00.000-04:00,06:15:00.000-04:00,18.249998092651367,,41.83509063720703,-71.4078140258789,41.8351936340332,-71.40776824951172,,,,,900000,,
06:15:00.000-04:00,06:30:00.000-04:00,18.249998092651367,,41.83509063720703,-71.4078140258789,41.83523941040039,-71.4078140258789,,,,2,900000,,
06:30:00.000-04:00,06:45:00.000-04:00,18.249998092651367,,41.835166931152344,-71.4078140258789,41.835166931152344,-71.4078140258789,,,,5,900000,,
06:45:00.000-04:00,07:00:00.000-04:00,18.249998092651367,,41.83509063720703,-71.4078140258789,41.835166931152344,-71.40771484375,,,,,900000,,
07:00:00.000-04:00,07:15:00.000-04:00,18.249998092651367,,41.83509063720703,-71.4078140258789,41.835147857666016,-71.40771484375,,,,29,900000,,
07:15:00.000-04:00,07:30:00.000-04:00,18.249998092651367,,41.83509063720703,-71.4078140258789,41.83523941040039,-71.40771484375,,,,7,900000,,
07:30:00.000-04:00,07:45:00.000-04:00,18.249998092651367,,41.83509063720703,-71.4078140258789,41.835147857666016,-71.40771484375,,,,,900000,,
07:45:00.000-04:00,08:00:00.000-04:00,18.249998092651367,,41.83509063720703,-71.4078140258789,41.835147857666016,-71.40771484375,,,,,900000,,
08:00:00.000-04:00,08:15:00.000-04:00,18.249998092651367,,41.83509063720703,-71.4078140258789,41.83544158935547,-71.40767669677734,,,,13,900000,,
08:15:00.000-04:00,08:30:00.000-04:00,18.249998092651367,,41.83514404296875,-71.4078598022461,41.8351936340332,-71.40771484375,,,,26,900000,,
08:30:00.000-04:00,08:45:00.000-04:00,18.249998092651367,,41.83509063720703,-71.4078140258789,41.835166931152344,-71.40771484375,,,,13,900000,,
08:45:00.000-04:00,09:00:00.000-04:00,11.327186584472656,,41.835086822509766,-71.4078140258789,41.8352165222168,-71.40746307373047,,,,104,558601,,
09:00:00.000-04:00,09:15:00.000-04:00,,,41.83509063720703,-71.4078140258789,41.83523941040039,-71.40769958496094,,,,32,,,
09:15:00.000-04:00,09:30:00.000-04:00,18.09479331970215,,41.8350715637207,-71.40791320800781,41.835174560546875,-71.40771484375,,,,,892346,,
09:30:00.000-04:00,09:45:00.000-04:00,22.015104293823242,,41.83517837524414,-71.40780639648438,41.8351936340332,-71.40779113769531,,,,143,833687,66313,
09:45:00.000-04:00,10:00:00.000-04:00,25.10784912109375,,41.83516311645508,-71.40779113769531,41.83517074584961,-71.40778350830078,,,,120,779216,120784,
10:00:00.000-04:00,10:15:00.000-04:00,18.25,,41.835174560546875,-71.407958984375,41.83523941040039,-71.4078140258789,1.0099999904632568,1.0099999904632568,1.0099999904632568,18,900000,,
10:15:00.000-04:00,10:30:00.000-04:00,16.79081153869629,,41.83509063720703,-71.40788269042969,41.835208892822266,-71.40771484375,,,,101,828040,,
10:30:00.000-04:00,10:45:00.000-04:00,9.946837425231934,,41.83496856689453,-71.40797424316406,41.8351936340332,-71.4078140258789,,,,140,490529,,
10:45:00.000-04:00,11:00:00.000-04:00,9.60830020904541,,41.835166931152344,-71.40784454345703,41.83517074584961,-71.40782928466797,,,,167,473834,,
11:00:00.000-04:00,11:15:00.000-04:00,18.249998092651367,,41.83504104614258,-71.40882873535156,41.836612701416016,-71.40771484375,1.7130147218704224,6.059999942779541,0.6499999761581421,,900000,,
11:15:00.000-04:00,11:30:00.000-04:00,14.36583137512207,,41.83509063720703,-71.40790557861328,41.83525466918945,-71.40771484375,,,,116,708452,,
11:30:00.000-04:00,11:45:00.000-04:00,18.25,,41.83502960205078,-71.40790557861328,41.835147857666016,-71.40771484375,,,,104,602295,,
11:45:00.000-04:00,12:00:00.000-04:00,13.009613990783691,,41.835060119628906,-71.4078140258789,41.83523941040039,-71.40762329101562,,,,68,459287,,
12:00:00.000-04:00,12:15:00.000-04:00,114.10783386230469,1120.064697265625,41.82722473144531,-71.40771484375,41.83553695678711,-71.40152740478516,1.3605189323425293,2.109999895095825,0.5299999713897705,1731,,68929,715097
12:15:00.000-04:00,12:30:00.000-04:00,36.03294372558594,181.57997131347656,41.827003479003906,-71.40052795410156,41.82722854614258,-71.40029907226562,1.649999976158142,1.8899999856948853,1.4500000476837158,284,697627,118502,83871
12:30:00.000-04:00,12:45:00.000-04:00,18.25,,41.827003479003906,-71.40029907226562,41.827003479003906,-71.40029907226562,,,,,900000,,
12:45:00.000-04:00,13:00:00.000-04:00,18.25,,,,,,,,,,900000,,
13:00:00.000-04:00,13:15:00.000-04:00,18.25,,,,,,,,,,900000,,
13:15:00.000-04:00,13:30:00.000-04:00,18.25,,,,,,,,,,900000,,
13:30:00.000-04:00,13:45:00.000-04:00,18.25,,,,,,,,,,900000,,
13:45:00.000-04:00,14:00:00.000-04:00,18.25,,,,,,,,,,900000,,
14:00:00.000-04:00,14:15:00.000-04:00,18.25,,,,,,,,,7,900000,,
14:15:00.000-04:00,14:30:00.000-04:00,18.25,,,,,,,,,,900000,,
14:30:00.000-04:00,14:45:00.000-04:00,18.25,,,,,,,,,,900000,,
14:45:00.000-04:00,15:00:00.000-04:00,13.688370704650879,,41.827003479003906,-71.40034484863281,41.827049255371094,-71.40029907226562,,,,16,675043,,
15:00:00.000-04:00,15:15:00.000-04:00,18.25,,41.82685470581055,-71.40029907226562,41.827003479003906,-71.40029907226562,,,,24,900000,,
15:15:00.000-04:00,15:30:00.000-04:00,18.25,,,,,,,,,,900000,,
15:30:00.000-04:00,15:45:00.000-04:00,18.25,,,,,,,,,,900000,,
15:45:00.000-04:00,16:00:00.000-04:00,18.25,,,,,,,,,,900000,,
16:00:00.000-04:00,16:15:00.000-04:00,18.25,,,,,,,,,,900000,,
16:15:00.000-04:00,16:30:00.000-04:00,18.25,,41.82701873779297,-71.400390625,41.827049255371094,-71.40034484863281,,,,55,900000,,
16:30:00.000-04:00,16:45:00.000-04:00,18.25,,41.826927185058594,-71.400390625,41.827049255371094,-71.40029907226562,,,,32,900000,,
16:45:00.000-04:00,17:00:00.000-04:00,18.25,,,,,,,,,,900000,,
17:00:00.000-04:00,17:15:00.000-04:00,32.61863708496094,234.40293884277344,41.826942443847656,-71.400390625,41.827003479003906,-71.40029907226562,,,,336,646932,253068,
17:15:00.000-04:00,17:30:00.000-04:00,110.95596313476562,1226.679931640625,41.830806732177734,-71.40780639648438,41.835514068603516,-71.40103912353516,1.094017744064331,2.0299999713897705,0.6899999976158142,1739,,205941,625230
17:30:00.000-04:00,17:45:00.000-04:00,14.913838386535645,,41.83502960205078,-71.40802764892578,41.83525466918945,-71.40771484375,0.8778181672096252,1.1100000143051147,0.5799999833106995,105,735477,,
17:45:00.000-04:00,18:00:00.000-04:00,18.249998092651367,,41.8299446105957,-71.41133117675781,41.835418701171875,-71.40760803222656,5.053813457489014,15.329999923706055,0.5099999904632568,21,336025,,
18:00:00.000-04:00,18:15:00.000-04:00,26.60797119140625,,41.82390594482422,-71.43502044677734,41.83185577392578,-71.4100112915039,6.292610168457031,17.350000381469727,0.5099999904632568,200,50538,147205,
18:15:00.000-04:00,18:30:00.000-04:00,8.765292167663574,,41.83131408691406,-71.4115219116211,41.835262298583984,-71.40765380859375,8.443084716796875,16.549999237060547,1.25,176,314145,,
18:30:00.000-04:00,18:45:00.000-04:00,20.778030395507812,29.520713806152344,41.83509063720703,-71.40790557861328,41.835113525390625,-71.4078140258789,,,,90,855475,44525,
18:45:00.000-04:00,19:00:00.000-04:00,12.081954002380371,5.4939422607421875,41.83509063720703,-71.4078140258789,41.83523941040039,-71.40771484375,,,,73,534251,16203,
19:00:00.000-04:00,19:15:00.000-04:00,9.466437339782715,,41.83509063720703,-71.4078140258789,41.83523941040039,-71.40771484375,,,,83,466838,,
19:15:00.000-04:00,19:30:00.000-04:00,18.25,,41.83509063720703,-71.4078140258789,41.83523941040039,-71.40771484375,,,,,900000,,
19:30:00.000-04:00,19:45:00.000-04:00,18.25,,41.83509063720703,-71.4078140258789,41.83523941040039,-71.40771484375,,,,40,900000,,
19:45:00.000-04:00,20:00:00.000-04:00,18.25,,41.83509063720703,-71.40790557861328,41.83525466918945,-71.4078140258789,,,,,900000,,
20:00:00.000-04:00,20:15:00.000-04:00,18.25,,41.83509063720703,-71.4078140258789,41.83523941040039,-71.40771484375,,,,16,900000,,
20:15:00.000-04:00,20:30:00.000-04:00,10.148033142089844,,41.83523941040039,-71.4078140258789,41.83523941040039,-71.4078140258789,,,,83,500451,,
20:30:00.000-04:00,20:45:00.000-04:00,2.2834198474884033,,41.83509063720703,-71.4078140258789,41.835166931152344,-71.40771484375,,,,377,112607,,
20:45:00.000-04:00,21:00:00.000-04:00,18.249998092651367,,41.835044860839844,-71.40776824951172,41.835147857666016,-71.40771484375,,,,,350286,,
21:00:00.000-04:00,21:15:00.000-04:00,18.249998092651367,,41.835147857666016,-71.40771484375,41.835147857666016,-71.40771484375,,,,,900000,,
21:15:00.000-04:00,21:30:00.000-04:00,18.249998092651367,,41.835140228271484,-71.40788269042969,41.835208892822266,-71.40771484375,,,,,900000,,
21:30:00.000-04:00,21:45:00.000-04:00,18.249998092651367,,41.8352165222168,-71.40792083740234,41.835350036621094,-71.40782928466797,,,,,900000,,
21:45:00.000-04:00,22:00:00.000-04:00,18.249998092651367,,41.835227966308594,-71.40788269042969,41.835269927978516,-71.40786743164062,,,,,900000,,
22:00:00.000-04:00,22:15:00.000-04:00,18.249998092651367,,41.834938049316406,-71.40802764892578,41.83539581298828,-71.40766906738281,0.8913025259971619,3.049999952316284,0.5,47,900000,,
22:15:00.000-04:00,22:30:00.000-04:00,18.249998092651367,,41.83515548706055,-71.40775299072266,41.83517074584961,-71.40774536132812,,,,23,900000,,
22:30:00.000-04:00,22:45:00.000-04:00,18.249998092651367,,41.835044860839844,-71.4077377319336,41.835147857666016,-71.40763092041016,0.9750000238418579,0.9800000190734863,0.9700000286102295,,900000,,
22:45:00.000-04:00,23:00:00.000-04:00,18.249998092651367,,41.835079193115234,-71.40773010253906,41.83510208129883,-71.40773010253906,,,,,900000,,
23:00:00.000-04:00,23:15:00.000-04:00,18.249998092651367,,41.83509063720703,-71.4078140258789,41.83523941040039,-71.40771484375,,,,,900000,,
23:15:00.000-04:00,23:30:00.000-04:00,18.249998092651367,,41.83523941040039,-71.4078140258789,41.83589172363281,-71.40777587890625,,,,,900000,,
23:30:00.000-04:00,23:45:00.000-04:00,18.249998092651367,,41.83523941040039,-71.4078140258789,41.83523941040039,-71.4078140258789,,,,,900000,,
23:45:00.000-04:00,00:00:00.000-04:00,18.249998092651367,,41.8351936340332,-71.40776824951172,41.8351936340332,-71.40776824951172,,,,,900000,,
